,Data,Estacao,Poluente,Valor
14020,29/11/2020,Santo Amaro,CO,368.63
14021,29/11/2020,Santo Amaro,MP10,23.57
14022,29/11/2020,Santo Amaro,O3,46.41
14023,30/11/2020,Capão Redondo,MP10,18.4
14024,30/11/2020,Capão Redondo,O3,26.45
14025,30/11/2020,Cerqueira César,MP10,22.46
14026,30/11/2020,Cerqueira César,NO2,43.74
14027,30/11/2020,Cerqueira César,SO2,0.3
14028,30/11/2020,Congonhas,CO,927.61
14029,30/11/2020,Congonhas,MP10,31.91
14030,30/11/2020,Congonhas,MP2.5,16.87
14031,30/11/2020,Congonhas,NO2,70.65
14032,30/11/2020,Congonhas,SO2,1.25
14033,30/11/2020,Ibirapuera,NO2,27.15
14034,30/11/2020,Ibirapuera,O3,63.1
14035,30/11/2020,Interlagos,MP10,21.31
14036,30/11/2020,Interlagos,O3,61.47
14037,30/11/2020,Itaim Paulista,MP10,29.79
14038,30/11/2020,Itaim Paulista,MP2.5,16.0
14039,30/11/2020,Itaim Paulista,NO2,31.5
14040,30/11/2020,Itaim Paulista,O3,49.05
14041,30/11/2020,Itaquera,O3,48.95
14042,30/11/2020,Mooca,CO,665.42
14043,30/11/2020,Mooca,MP2.5,15.96
14044,30/11/2020,Mooca,O3,40.25
14045,30/11/2020,Nossa Senhora do Ó,MP10,21.25
14046,30/11/2020,Nossa Senhora do Ó,O3,44.58
14047,30/11/2020,Parque Dom Pedro II,CO,530.26
14048,30/11/2020,Parque Dom Pedro II,MP10,23.86
14049,30/11/2020,Parque Dom Pedro II,MP2.5,14.87
14050,30/11/2020,Parque Dom Pedro II,NO2,40.38
14051,30/11/2020,Parque Dom Pedro II,O3,36.62
14052,30/11/2020,Perus,MP10,21.5
14053,30/11/2020,Perus,MP2.5,10.83
14054,30/11/2020,Perus,O3,54.67
14055,30/11/2020,Pinheiros,CO,816.18
14056,30/11/2020,Pinheiros,MP10,23.46
14057,30/11/2020,Pinheiros,MP2.5,14.04
14058,30/11/2020,Pinheiros,NO2,42.17
14059,30/11/2020,Pinheiros,O3,14.79
14060,30/11/2020,Santana,MP2.5,14.75
14061,30/11/2020,Santana,O3,47.65
14062,30/11/2020,Santo Amaro,CO,465.04
14063,30/11/2020,Santo Amaro,MP10,15.74
14064,30/11/2020,Santo Amaro,O3,33.82
14065,01/12/2020,Capão Redondo,MP10,15.54
14066,01/12/2020,Capão Redondo,O3,22.7
14067,01/12/2020,Cerqueira César,FMC,13.0
14068,01/12/2020,Cerqueira César,MP10,18.29
14069,01/12/2020,Cerqueira César,MP2.5,8.0
14070,01/12/2020,Cerqueira César,NO2,25.22
14071,01/12/2020,Cerqueira César,SO2,0.12
14072,01/12/2020,Congonhas,CO,1107.3
14073,01/12/2020,Congonhas,MP10,19.22
14074,01/12/2020,Congonhas,MP2.5,12.42
14075,01/12/2020,Congonhas,NO2,70.5
14076,01/12/2020,Congonhas,SO2,0.67
14077,01/12/2020,Interlagos,MP10,19.12
14078,01/12/2020,Interlagos,O3,41.35
14079,01/12/2020,Itaim Paulista,MP10,21.79
14080,01/12/2020,Itaim Paulista,MP2.5,12.5
14081,01/12/2020,Itaim Paulista,NO2,15.68
14082,01/12/2020,Itaim Paulista,O3,61.95
14083,01/12/2020,Itaquera,O3,55.21
14084,01/12/2020,Mooca,CO,457.48
14085,01/12/2020,Mooca,MP2.5,11.42
14086,01/12/2020,Mooca,O3,44.46
14087,01/12/2020,Nossa Senhora do Ó,MP10,20.57
14088,01/12/2020,Nossa Senhora do Ó,O3,40.27
14089,01/12/2020,Parque Dom Pedro II,CO,471.94
14090,01/12/2020,Parque Dom Pedro II,MP10,11.61
14091,01/12/2020,Parque Dom Pedro II,MP2.5,12.17
14092,01/12/2020,Parque Dom Pedro II,NO2,39.7
14093,01/12/2020,Parque Dom Pedro II,O3,37.35
14094,01/12/2020,Perus,MP10,13.83
14095,01/12/2020,Perus,MP2.5,8.25
14096,01/12/2020,Perus,O3,63.92
14097,01/12/2020,Pinheiros,CO,545.85
14098,01/12/2020,Pinheiros,MP10,17.17
14099,01/12/2020,Pinheiros,MP2.5,10.33
14100,01/12/2020,Pinheiros,NO2,32.67
14101,01/12/2020,Pinheiros,O3,0.17
14102,01/12/2020,Pinheiros,SO2,3.0
14103,01/12/2020,Santana,MP2.5,13.12
14104,01/12/2020,Santana,O3,46.04
14105,01/12/2020,Santo Amaro,CO,355.58
14106,01/12/2020,Santo Amaro,MP10,13.35
14107,01/12/2020,Santo Amaro,O3,34.5
14108,02/12/2020,Capão Redondo,MP10,17.0
14109,02/12/2020,Capão Redondo,O3,35.18
14110,02/12/2020,Cerqueira César,MP10,20.92
14111,02/12/2020,Cerqueira César,NO2,33.35
14112,02/12/2020,Cerqueira César,SO2,0.57
14113,02/12/2020,Congonhas,CO,894.16
14114,02/12/2020,Congonhas,MP10,26.12
14115,02/12/2020,Congonhas,MP2.5,16.79
14116,02/12/2020,Congonhas,NO2,63.25
14117,02/12/2020,Congonhas,SO2,1.46
14118,02/12/2020,Interlagos,MP10,17.38
14119,02/12/2020,Interlagos,O3,50.87
14120,02/12/2020,Itaim Paulista,MP10,18.96
14121,02/12/2020,Itaim Paulista,MP2.5,8.29
14122,02/12/2020,Itaim Paulista,NO2,13.18
14123,02/12/2020,Itaim Paulista,O3,42.36
14124,02/12/2020,Itaquera,O3,52.29
14125,02/12/2020,Mooca,CO,317.11
14126,02/12/2020,Mooca,MP2.5,12.17
14127,02/12/2020,Mooca,O3,53.04
14128,02/12/2020,Nossa Senhora do Ó,MP10,19.75
14129,02/12/2020,Nossa Senhora do Ó,O3,44.25
14130,02/12/2020,Parque Dom Pedro II,CO,314.63
14131,02/12/2020,Parque Dom Pedro II,MP10,19.75
14132,02/12/2020,Parque Dom Pedro II,MP2.5,13.25
14133,02/12/2020,Parque Dom Pedro II,NO2,29.48
14134,02/12/2020,Parque Dom Pedro II,O3,48.39
14135,02/12/2020,Perus,MP10,26.55
14136,02/12/2020,Perus,MP2.5,12.25
14137,02/12/2020,Perus,O3,64.46
14138,02/12/2020,Pinheiros,CO,455.67
14139,02/12/2020,Pinheiros,MP10,20.25
14140,02/12/2020,Pinheiros,MP2.5,13.5
14141,02/12/2020,Pinheiros,NO2,27.04
14142,02/12/2020,Pinheiros,O3,55.85
14143,02/12/2020,Santana,MP2.5,14.04
14144,02/12/2020,Santana,O3,55.47
14145,02/12/2020,Santo Amaro,CO,417.7
14146,02/12/2020,Santo Amaro,MP10,14.54
14147,02/12/2020,Santo Amaro,O3,41.43
14148,03/12/2020,Capão Redondo,MP10,23.46
14149,03/12/2020,Capão Redondo,O3,30.65
14150,03/12/2020,Cerqueira César,MP10,22.83
14151,03/12/2020,Cerqueira César,NO2,40.83
14152,03/12/2020,Cerqueira César,SO2,0.52
14153,03/12/2020,Congonhas,CO,873.36
14154,03/12/2020,Congonhas,MP10,24.54
14155,03/12/2020,Congonhas,MP2.5,12.17
14156,03/12/2020,Congonhas,NO2,58.08
14157,03/12/2020,Congonhas,SO2,1.29
14158,03/12/2020,Ibirapuera,NO2,20.14
14159,03/12/2020,Ibirapuera,O3,85.35
14160,03/12/2020,Interlagos,MP10,24.17
14161,03/12/2020,Interlagos,O3,57.78
14162,03/12/2020,Itaim Paulista,MP10,24.12
14163,03/12/2020,Itaim Paulista,MP2.5,11.79
14164,03/12/2020,Itaim Paulista,NO2,23.05
14165,03/12/2020,Itaim Paulista,O3,50.41
14166,03/12/2020,Itaquera,O3,61.0
14167,03/12/2020,Mooca,CO,436.68
14168,03/12/2020,Mooca,MP2.5,10.79
14169,03/12/2020,Mooca,O3,49.58
14170,03/12/2020,Nossa Senhora do Ó,MP10,21.79
14171,03/12/2020,Nossa Senhora do Ó,O3,63.12
14172,03/12/2020,Parque Dom Pedro II,CO,406.85
14173,03/12/2020,Parque Dom Pedro II,MP10,24.21
14174,03/12/2020,Parque Dom Pedro II,MP2.5,10.17
14175,03/12/2020,Parque Dom Pedro II,NO2,39.04
14176,03/12/2020,Parque Dom Pedro II,O3,46.48
14177,03/12/2020,Perus,MP10,25.0
14178,03/12/2020,Perus,MP2.5,9.62
14179,03/12/2020,Perus,O3,63.83
14180,03/12/2020,Pinheiros,CO,623.83
14181,03/12/2020,Pinheiros,MP10,23.62
14182,03/12/2020,Pinheiros,MP2.5,21.0
14183,03/12/2020,Pinheiros,NO2,32.62
14184,03/12/2020,Pinheiros,O3,38.83
14185,03/12/2020,Santana,MP2.5,10.7
14186,03/12/2020,Santana,O3,73.26
14187,03/12/2020,Santo Amaro,CO,379.72
14188,03/12/2020,Santo Amaro,MP10,22.58
14189,03/12/2020,Santo Amaro,O3,34.04
14190,04/12/2020,Capão Redondo,MP10,16.75
14191,04/12/2020,Capão Redondo,O3,30.52
14192,04/12/2020,Cerqueira César,MP10,18.29
14193,04/12/2020,Cerqueira César,NO2,20.13
14194,04/12/2020,Cerqueira César,SO2,0.3
14195,04/12/2020,Congonhas,CO,1018.92
14196,04/12/2020,Congonhas,MP10,21.88
14197,04/12/2020,Congonhas,MP2.5,9.0
14198,04/12/2020,Congonhas,NO2,71.67
14199,04/12/2020,Congonhas,SO2,1.5
14200,04/12/2020,Ibirapuera,NO2,18.17
14201,04/12/2020,Ibirapuera,O3,73.0
14202,04/12/2020,Interlagos,MP10,15.46
14203,04/12/2020,Interlagos,O3,54.13
14204,04/12/2020,Itaim Paulista,MP10,23.75
14205,04/12/2020,Itaim Paulista,MP2.5,10.6
14206,04/12/2020,Itaim Paulista,NO2,16.5
14207,04/12/2020,Itaim Paulista,O3,88.95
14208,04/12/2020,Itaquera,O3,80.46
14209,04/12/2020,Mooca,CO,337.91
14210,04/12/2020,Mooca,MP2.5,9.79
14211,04/12/2020,Mooca,O3,66.12
14212,04/12/2020,Nossa Senhora do Ó,MP10,21.71
14213,04/12/2020,Nossa Senhora do Ó,O3,63.17
14214,04/12/2020,Parque Dom Pedro II,CO,320.05
14215,04/12/2020,Parque Dom Pedro II,MP10,17.12
14216,04/12/2020,Parque Dom Pedro II,MP2.5,9.79
14217,04/12/2020,Parque Dom Pedro II,NO2,25.74
14218,04/12/2020,Parque Dom Pedro II,O3,58.91
14219,04/12/2020,Perus,MP10,30.42
14220,04/12/2020,Perus,MP2.5,11.29
14221,04/12/2020,Perus,O3,77.08
14222,04/12/2020,Pinheiros,CO,415.89
14223,04/12/2020,Pinheiros,MP10,19.46
14224,04/12/2020,Pinheiros,NO2,25.54
14225,04/12/2020,Pinheiros,O3,50.04
14226,04/12/2020,Santana,MP2.5,12.29
14227,04/12/2020,Santana,O3,71.17
14228,04/12/2020,Santo Amaro,CO,314.63
14229,04/12/2020,Santo Amaro,MP10,14.21
14230,04/12/2020,Santo Amaro,O3,41.48
14231,05/12/2020,Capão Redondo,MP10,9.5
14232,05/12/2020,Capão Redondo,O3,26.04
14233,05/12/2020,Cerqueira César,MP10,17.14
14234,05/12/2020,Cerqueira César,NO2,13.46
14235,05/12/2020,Cerqueira César,SO2,0.17
14236,05/12/2020,Congonhas,CO,888.96
14237,05/12/2020,Congonhas,MP10,19.04
14238,05/12/2020,Congonhas,NO2,54.46
14239,05/12/2020,Congonhas,SO2,1.46
14240,05/12/2020,Ibirapuera,NO2,10.92
14241,05/12/2020,Ibirapuera,O3,58.83
14242,05/12/2020,Interlagos,MP10,12.88
14243,05/12/2020,Interlagos,O3,42.74
14244,05/12/2020,Itaim Paulista,MP10,11.71
14245,05/12/2020,Itaim Paulista,MP2.5,4.38
14246,05/12/2020,Itaim Paulista,NO2,4.55
14247,05/12/2020,Itaim Paulista,O3,47.5
14248,05/12/2020,Itaquera,O3,45.67
14249,05/12/2020,Mooca,CO,254.73
14250,05/12/2020,Mooca,MP2.5,7.67
14251,05/12/2020,Mooca,O3,47.54
14252,05/12/2020,Nossa Senhora do Ó,MP10,14.29
14253,05/12/2020,Nossa Senhora do Ó,O3,32.1
14254,05/12/2020,Parque Dom Pedro II,CO,233.26
14255,05/12/2020,Parque Dom Pedro II,MP10,13.62
14256,05/12/2020,Parque Dom Pedro II,MP2.5,8.21
14257,05/12/2020,Parque Dom Pedro II,NO2,13.09
14258,05/12/2020,Parque Dom Pedro II,O3,40.13
14259,05/12/2020,Perus,MP10,22.96
14260,05/12/2020,Perus,MP2.5,9.33
14261,05/12/2020,Perus,O3,55.38
14262,05/12/2020,Pinheiros,CO,294.9
14263,05/12/2020,Pinheiros,MP10,14.29
14264,05/12/2020,Pinheiros,NO2,12.4
14265,05/12/2020,Pinheiros,O3,40.41
14266,05/12/2020,Santana,MP2.5,10.0
14267,05/12/2020,Santana,O3,41.67
14268,05/12/2020,Santo Amaro,CO,347.18
14269,05/12/2020,Santo Amaro,MP10,10.88
14270,05/12/2020,Santo Amaro,O3,33.13
14271,06/12/2020,Capão Redondo,MP10,9.29
14272,06/12/2020,Capão Redondo,O3,21.78
14273,06/12/2020,Cerqueira César,MP10,10.47
14274,06/12/2020,Cerqueira César,SO2,0.43
14275,06/12/2020,Congonhas,CO,661.8
14276,06/12/2020,Congonhas,MP10,14.04
14277,06/12/2020,Congonhas,NO2,30.96
14278,06/12/2020,Congonhas,SO2,1.12
14279,06/12/2020,Ibirapuera,NO2,9.12
14280,06/12/2020,Ibirapuera,O3,44.0
14281,06/12/2020,Interlagos,MP10,10.33
14282,06/12/2020,Interlagos,O3,33.57
14283,06/12/2020,Itaim Paulista,MP10,7.96
14284,06/12/2020,Itaim Paulista,MP2.5,4.04
14285,06/12/2020,Itaim Paulista,NO2,5.18
14286,06/12/2020,Itaim Paulista,O3,35.05
14287,06/12/2020,Itaquera,O3,38.08
14288,06/12/2020,Mooca,CO,197.55
14289,06/12/2020,Mooca,MP2.5,4.0
14290,06/12/2020,Mooca,O3,37.92
14291,06/12/2020,Nossa Senhora do Ó,MP10,10.17
14292,06/12/2020,Nossa Senhora do Ó,O3,26.54
14293,06/12/2020,Parque Dom Pedro II,CO,141.04
14294,06/12/2020,Parque Dom Pedro II,MP10,8.0
14295,06/12/2020,Parque Dom Pedro II,MP2.5,7.92
14296,06/12/2020,Parque Dom Pedro II,NO2,9.78
14297,06/12/2020,Parque Dom Pedro II,O3,32.52
14298,06/12/2020,Perus,MP10,10.96
14299,06/12/2020,Perus,MP2.5,6.38
14300,06/12/2020,Perus,O3,43.0
14301,06/12/2020,Pinheiros,CO,276.66
14302,06/12/2020,Pinheiros,MP10,12.25
14303,06/12/2020,Pinheiros,NO2,10.13
14304,06/12/2020,Pinheiros,O3,30.0
14305,06/12/2020,Santana,MP2.5,5.23
14306,06/12/2020,Santana,O3,40.08
14307,06/12/2020,Santo Amaro,CO,363.45
14308,06/12/2020,Santo Amaro,MP10,8.46
14309,06/12/2020,Santo Amaro,O3,24.57
14310,07/12/2020,Capão Redondo,MP10,7.12
14311,07/12/2020,Capão Redondo,O3,19.04
14312,07/12/2020,Cerqueira César,FMC,10.0
14313,07/12/2020,Cerqueira César,MP10,12.32
14314,07/12/2020,Cerqueira César,MP2.5,7.0
14315,07/12/2020,Cerqueira César,NO2,22.95
14316,07/12/2020,Cerqueira César,PTS,22.0
14317,07/12/2020,Cerqueira César,SO2,0.62
14318,07/12/2020,Congonhas,CO,1044.92
14319,07/12/2020,Congonhas,MP10,16.21
14320,07/12/2020,Congonhas,NO2,56.54
14321,07/12/2020,Congonhas,SO2,1.71
14322,07/12/2020,Ibirapuera,NO2,18.33
14323,07/12/2020,Ibirapuera,O3,46.12
14324,07/12/2020,Interlagos,MP10,8.71
14325,07/12/2020,Interlagos,O3,35.3
14326,07/12/2020,Itaim Paulista,MP10,11.83
14327,07/12/2020,Itaim Paulista,MP2.5,5.58
14328,07/12/2020,Itaim Paulista,NO2,12.5
14329,07/12/2020,Itaim Paulista,O3,36.82
14330,07/12/2020,Itaquera,O3,38.05
14331,07/12/2020,Mooca,CO,301.52
14332,07/12/2020,Mooca,MP2.5,18.85
14333,07/12/2020,Mooca,O3,38.33
14334,07/12/2020,Nossa Senhora do Ó,MP10,15.28
14335,07/12/2020,Nossa Senhora do Ó,O3,30.56
14336,07/12/2020,Parque Dom Pedro II,CO,336.33
14337,07/12/2020,Parque Dom Pedro II,MP10,11.25
14338,07/12/2020,Parque Dom Pedro II,MP2.5,9.92
14339,07/12/2020,Parque Dom Pedro II,NO2,9.0
14340,07/12/2020,Parque Dom Pedro II,O3,30.35
14341,07/12/2020,Perus,MP10,15.88
14342,07/12/2020,Perus,MP2.5,8.25
14343,07/12/2020,Perus,O3,47.25
14344,07/12/2020,Pinheiros,CO,353.5
14345,07/12/2020,Pinheiros,FMC,7.0
14346,07/12/2020,Pinheiros,MP10,13.58
14347,07/12/2020,Pinheiros,NO2,23.58
14348,07/12/2020,Pinheiros,O3,28.21
14349,07/12/2020,Pinheiros,PTS,22.0
14350,07/12/2020,Santo Amaro,CO,379.97
14351,07/12/2020,Santo Amaro,MP10,6.22
14352,07/12/2020,Santo Amaro,O3,23.32
14353,07/12/2020,Santo Amaro,PTS,16.0
14354,08/12/2020,Capão Redondo,MP10,8.62
14355,08/12/2020,Capão Redondo,O3,18.0
14356,08/12/2020,Cerqueira César,MP10,11.33
14357,08/12/2020,Cerqueira César,NO2,25.13
14358,08/12/2020,Cerqueira César,SO2,0.13
14359,08/12/2020,Congonhas,CO,1029.32
14360,08/12/2020,Congonhas,MP10,18.0
14361,08/12/2020,Congonhas,NO2,54.29
14362,08/12/2020,Congonhas,SO2,1.46
14363,08/12/2020,Ibirapuera,NO2,20.88
14364,08/12/2020,Ibirapuera,O3,35.33
14365,08/12/2020,Interlagos,MP10,9.58
14366,08/12/2020,Interlagos,O3,31.43
14367,08/12/2020,Itaim Paulista,MP10,14.83
14368,08/12/2020,Itaim Paulista,MP2.5,7.5
14369,08/12/2020,Itaim Paulista,NO2,17.59
14370,08/12/2020,Itaim Paulista,O3,38.73
14371,08/12/2020,Itaquera,O3,41.33
14372,08/12/2020,Mooca,CO,353.5
14373,08/12/2020,Mooca,MP2.5,8.83
14374,08/12/2020,Mooca,O3,33.5
14375,08/12/2020,Nossa Senhora do Ó,MP10,12.58
14376,08/12/2020,Nossa Senhora do Ó,O3,25.71
14377,08/12/2020,Parque Dom Pedro II,CO,379.97
14378,08/12/2020,Parque Dom Pedro II,MP10,12.87
14379,08/12/2020,Parque Dom Pedro II,MP2.5,10.65
14380,08/12/2020,Parque Dom Pedro II,O3,20.68
14381,08/12/2020,Perus,MP10,15.46
14382,08/12/2020,Perus,MP2.5,7.25
14383,08/12/2020,Perus,O3,42.75
14384,08/12/2020,Pinheiros,CO,506.86
14385,08/12/2020,Pinheiros,MP10,13.54
14386,08/12/2020,Pinheiros,NO2,20.29
14387,08/12/2020,Pinheiros,O3,22.25
14388,08/12/2020,Santo Amaro,CO,379.72
14389,08/12/2020,Santo Amaro,MP10,10.46
14390,08/12/2020,Santo Amaro,O3,19.57
14391,09/12/2020,Capão Redondo,MP10,10.0
14392,09/12/2020,Capão Redondo,O3,28.46
14393,09/12/2020,Cerqueira César,MP10,18.96
14394,09/12/2020,Cerqueira César,NO2,22.52
14395,09/12/2020,Cerqueira César,SO2,1.09
14396,09/12/2020,Congonhas,CO,956.54
14397,09/12/2020,Congonhas,MP10,25.62
14398,09/12/2020,Congonhas,MP2.5,17.09
14399,09/12/2020,Congonhas,NO2,62.04
14400,09/12/2020,Congonhas,SO2,2.62
14401,09/12/2020,Ibirapuera,NO2,20.91
14402,09/12/2020,Ibirapuera,O3,72.67
14403,09/12/2020,Interlagos,MP10,16.12
14404,09/12/2020,Interlagos,O3,36.61
14405,09/12/2020,Itaim Paulista,MP10,16.29
14406,09/12/2020,Itaim Paulista,MP2.5,8.21
14407,09/12/2020,Itaim Paulista,NO2,11.86
14408,09/12/2020,Itaim Paulista,O3,38.73
14409,09/12/2020,Itaquera,O3,38.88
14410,09/12/2020,Mooca,CO,275.53
14411,09/12/2020,Mooca,MP2.5,10.12
14412,09/12/2020,Mooca,O3,45.71
14413,09/12/2020,Nossa Senhora do Ó,MP10,19.54
14414,09/12/2020,Nossa Senhora do Ó,O3,32.25
14415,09/12/2020,Parque Dom Pedro II,CO,265.81
14416,09/12/2020,Parque Dom Pedro II,MP10,20.17
14417,09/12/2020,Parque Dom Pedro II,MP2.5,12.04
14418,09/12/2020,Parque Dom Pedro II,O3,37.09
14419,09/12/2020,Perus,MP10,29.96
14420,09/12/2020,Perus,MP2.5,13.0
14421,09/12/2020,Perus,O3,63.04
14422,09/12/2020,Pinheiros,CO,72.78
14423,09/12/2020,Pinheiros,MP10,22.83
14424,09/12/2020,Pinheiros,NO2,20.64
14425,09/12/2020,Pinheiros,O3,25.75
14426,09/12/2020,Santana,MP2.5,15.38
14427,09/12/2020,Santana,O3,31.0
14428,09/12/2020,Santo Amaro,CO,320.05
14429,09/12/2020,Santo Amaro,MP10,14.5
14430,09/12/2020,Santo Amaro,O3,28.26
14431,10/12/2020,Capão Redondo,MP10,12.92
14432,10/12/2020,Capão Redondo,O3,28.74
14433,10/12/2020,Cerqueira César,MP10,16.17
14434,10/12/2020,Cerqueira César,NO2,20.3
14435,10/12/2020,Cerqueira César,SO2,1.43
14436,10/12/2020,Congonhas,CO,909.75
14437,10/12/2020,Congonhas,MP10,25.21
14438,10/12/2020,Congonhas,MP2.5,15.38
14439,10/12/2020,Congonhas,NO2,61.88
14440,10/12/2020,Congonhas,SO2,2.33
14441,10/12/2020,Ibirapuera,NO2,17.0
14442,10/12/2020,Ibirapuera,O3,55.68
14443,10/12/2020,Interlagos,MP10,17.5
14444,10/12/2020,Interlagos,O3,41.57
14445,10/12/2020,Itaim Paulista,MP10,16.33
14446,10/12/2020,Itaim Paulista,MP2.5,8.04
14447,10/12/2020,Itaim Paulista,NO2,8.36
14448,10/12/2020,Itaim Paulista,O3,43.95
14449,10/12/2020,Itaquera,O3,44.26
14450,10/12/2020,Mooca,CO,228.74
14451,10/12/2020,Mooca,MP2.5,10.54
14452,10/12/2020,Mooca,O3,51.46
14453,10/12/2020,Nossa Senhora do Ó,MP10,17.83
14454,10/12/2020,Nossa Senhora do Ó,O3,39.92
14455,10/12/2020,Parque Dom Pedro II,CO,227.83
14456,10/12/2020,Parque Dom Pedro II,MP10,17.46
14457,10/12/2020,Parque Dom Pedro II,MP2.5,12.54
14458,10/12/2020,Parque Dom Pedro II,O3,44.48
14459,10/12/2020,Perus,MP10,29.46
14460,10/12/2020,Perus,MP2.5,11.29
14461,10/12/2020,Perus,O3,67.75
14462,10/12/2020,Pinheiros,CO,237.65
14463,10/12/2020,Pinheiros,MP10,18.75
14464,10/12/2020,Pinheiros,NO2,22.8
14465,10/12/2020,Pinheiros,O3,43.76
14466,10/12/2020,Santana,MP2.5,10.21
14467,10/12/2020,Santana,O3,50.04
14468,10/12/2020,Santo Amaro,CO,265.81
14469,10/12/2020,Santo Amaro,MP10,12.83
14470,10/12/2020,Santo Amaro,O3,34.35
14471,11/12/2020,Capão Redondo,MP10,12.62
14472,11/12/2020,Capão Redondo,O3,14.75
14473,11/12/2020,Cerqueira César,MP10,17.12
14474,11/12/2020,Cerqueira César,NO2,40.22
14475,11/12/2020,Cerqueira César,SO2,0.87
14476,11/12/2020,Congonhas,CO,748.6
14477,11/12/2020,Congonhas,MP10,19.17
14478,11/12/2020,Congonhas,MP2.5,10.92
14479,11/12/2020,Congonhas,NO2,49.33
14480,11/12/2020,Congonhas,SO2,1.5
14481,11/12/2020,Ibirapuera,NO2,25.29
14482,11/12/2020,Ibirapuera,O3,43.96
14483,11/12/2020,Interlagos,MP10,15.83
14484,11/12/2020,Interlagos,O3,19.5
14485,11/12/2020,Itaim Paulista,MP10,21.83
14486,11/12/2020,Itaim Paulista,MP2.5,9.79
14487,11/12/2020,Itaim Paulista,NO2,17.68
14488,11/12/2020,Itaim Paulista,O3,41.0
14489,11/12/2020,Itaquera,O3,38.08
14490,11/12/2020,Mooca,CO,415.89
14491,11/12/2020,Mooca,MP2.5,9.83
14492,11/12/2020,Mooca,O3,36.96
14493,11/12/2020,Nossa Senhora do Ó,MP10,14.54
14494,11/12/2020,Nossa Senhora do Ó,O3,38.42
14495,11/12/2020,Parque Dom Pedro II,CO,439.39
14496,11/12/2020,Parque Dom Pedro II,MP10,19.83
14497,11/12/2020,Parque Dom Pedro II,MP2.5,11.38
14498,11/12/2020,Parque Dom Pedro II,O3,31.74
14499,11/12/2020,Perus,MP10,24.33
14500,11/12/2020,Perus,MP2.5,9.0
14501,11/12/2020,Perus,O3,48.79
14502,11/12/2020,Pinheiros,CO,608.23
14503,11/12/2020,Pinheiros,MP10,19.38
14504,11/12/2020,Pinheiros,O3,25.96
14505,11/12/2020,Santana,MP2.5,9.58
14506,11/12/2020,Santana,O3,40.52
14507,11/12/2020,Santo Amaro,CO,445.59
14508,11/12/2020,Santo Amaro,MP10,13.26
14509,11/12/2020,Santo Amaro,O3,25.0
14510,12/12/2020,Capão Redondo,MP10,18.64
14511,12/12/2020,Capão Redondo,O3,39.57
14512,12/12/2020,Cerqueira César,MP10,16.33
14513,12/12/2020,Cerqueira César,NO2,30.26
14514,12/12/2020,Cerqueira César,SO2,0.52
14515,12/12/2020,Congonhas,CO,914.95
14516,12/12/2020,Congonhas,MP10,18.47
14517,12/12/2020,Congonhas,MP2.5,12.24
14518,12/12/2020,Congonhas,NO2,59.82
14519,12/12/2020,Congonhas,SO2,1.05
14520,12/12/2020,Ibirapuera,NO2,19.5
14521,12/12/2020,Ibirapuera,O3,54.67
14522,12/12/2020,Interlagos,MP10,16.92
14523,12/12/2020,Itaim Paulista,MP10,17.75
14524,12/12/2020,Itaim Paulista,MP2.5,9.58
14525,12/12/2020,Itaim Paulista,NO2,18.23
14526,12/12/2020,Itaim Paulista,O3,41.14
14527,12/12/2020,Itaquera,O3,46.88
14528,12/12/2020,Mooca,CO,483.47
14529,12/12/2020,Mooca,MP2.5,10.12
14530,12/12/2020,Mooca,O3,46.17
14531,12/12/2020,Nossa Senhora do Ó,MP10,18.38
14532,12/12/2020,Nossa Senhora do Ó,O3,47.88
14533,12/12/2020,Parque Dom Pedro II,CO,686.21
14534,12/12/2020,Parque Dom Pedro II,MP10,16.42
14535,12/12/2020,Parque Dom Pedro II,MP2.5,14.83
14536,12/12/2020,Parque Dom Pedro II,O3,8.0
14537,12/12/2020,Perus,MP10,17.38
14538,12/12/2020,Perus,MP2.5,8.54
14539,12/12/2020,Perus,O3,52.83
14540,12/12/2020,Pinheiros,CO,431.48
14541,12/12/2020,Pinheiros,MP10,19.25
14542,12/12/2020,Pinheiros,O3,36.29
14543,12/12/2020,Santana,MP2.5,9.09
14544,12/12/2020,Santana,O3,52.62
14545,12/12/2020,Santo Amaro,CO,450.24
14546,12/12/2020,Santo Amaro,MP10,14.46
14547,12/12/2020,Santo Amaro,O3,36.78
14548,13/12/2020,Capão Redondo,MP10,14.41
14549,13/12/2020,Capão Redondo,O3,24.0
14550,13/12/2020,Cerqueira César,FMC,7.0
14551,13/12/2020,Cerqueira César,MP10,11.1
14552,13/12/2020,Cerqueira César,MP2.5,5.0
14553,13/12/2020,Cerqueira César,NO2,17.04
14554,13/12/2020,Cerqueira César,PTS,24.0
14555,13/12/2020,Cerqueira César,SO2,0.3
14556,13/12/2020,Congonhas,CO,564.16
14557,13/12/2020,Congonhas,MP10,11.96
14558,13/12/2020,Congonhas,MP2.5,7.96
14559,13/12/2020,Congonhas,NO2,25.0
14560,13/12/2020,Congonhas,SO2,0.71
14561,13/12/2020,Ibirapuera,NO2,12.62
14562,13/12/2020,Ibirapuera,O3,45.67
14563,13/12/2020,Interlagos,MP10,11.58
14564,13/12/2020,Itaim Paulista,MP10,13.54
14565,13/12/2020,Itaim Paulista,MP2.5,6.67
14566,13/12/2020,Itaim Paulista,NO2,13.05
